6
7
7
4
7
6
7
6
7
7
7
7
7
7
7
7
7
7
9
5
7
7
7
7
7
7
7
7
7
7
8
6
6
6
6
7
6
6
6
6
7
6
6
7
7
6
7
7
6
6
6
7
7
7
7
7
7
7
7
7
6
6
7
6
6
6
6
6
6
6
6
6
6
6
6
6
7
7
6
7
7
7
7
7
7
9
9
