maand
1
1
1
1
1
2
2
2
2
2
2
2
3
3
3
3
3
3
3
3
3
3
3
3
3
3
4
4
4
4
4
4
4
4
4
2
4
5
5
5
5
5
5
5
5
5
5
4
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
9
12
12
2
8
9
9
9
9
9
9
10
9
9
7
9
9
9
9
9
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
4
11
10
6
11
9
11
11
11
12
11
11
11
11
11
11
11
11
12
12
12
12
11
12
12
3
12
12
12
12
12
12
12
12
11
12
1
1
12
2
2
2
2
2
2
2
2
2
2
3
3
3
3
3
3
3
3
3
3
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
5
5
5
5
5
5
5
5
5
4
5
6
6
6
6
6
6
6
6
6
6
6
6
6
6
7
6
6
6
6
7
7
7
7
7
7
7
5
7
8
8
8
8
8
8
8
8
7
8
8
8
8
8
8
8
8
8
8
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
10
10
10
10
9
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
11
10
11
11
11
11
11
11
9
11
11
11
11
11
11
11
11
11
11
11
11
11
9
12
11
12
12
12
1
1
1
1
1
1
1
2
2
2
2
2
2
2
3
3
3
3
3
3
3
3
3
5
3
3
4
3
3
4
4
4
4
9
4
4
11
4
4
4
4
2
4
4
5
5
5
5
5
5
5
5
5
5
5
5
4
5
5
5
9
5
5
5
5
5
5
5
5
5
6
5
6
6
6
6
6
6
6
6
6
6
6
6
6
