maand
7
7
7
7
7
7
7
7
7
7
7
7
7
7
6
6
7
6
6
6
6
7
7
6
6
6
6
6
6
6
4
6
6
7
5
7
7
6
7
6
6
6
6
6
7
7
6
7
6
7
6
6
7
7
7
7
6
4
7
7
6
7
7
6
7
7
7
7
7
7
7
7
7
6
7
7
7
6
7
7
6
6
6
7
6
7
6
7
7
7
6
6
7
7
7
6
6
7
7
7
6
7
6
7
7
7
7
3
6
7
6
6
6
6
6
7
7
7
7
7
7
7
7
7
6
7
6
2
7
6
6
6
7
6
6
6
6
6
6
7
7
6
7
7
6
7
7
7
7
7
7
7
7
7
7
7

7
7
7
7
2
7
7
7
7
7
7
7
7
7
7
7
7
7
8
7
7
7
7
7
7
7
7
7
7
7
7
7
6
7
6
7
7
7
7
7
6
7
7
7
7
7
7
6
7
9
9
6
6
6
6
6
6
6
6
6
6
6
6
